id,neighbourhood,latitude,longitude,notapartment,private,persons,bathrooms,bedrooms,beds,rating,accurate,location_score,value,reviews_per_month,available,price,active,pricecategory,groupsize,patiobalcony,wifi,heating,tv,refrigerator,airconditioning,oven,washer,dryer,stove,alarm,coffeemaker,babystuff,hottub,pool,gym,dishes,cookingbasics,dedicatedworkspace,hotwater,essentials,hangers,fireextinguisher,firstaidkit,bedlinens,iron,privateentrance,elevator,hairdryer,bathtub,dishwasher,latbin,lonbin,multiplier
18261259,22,52.36283,4.90966,False,True,2,1,1,1,2,True,3.0,2.0,2,False,164,True,2,2,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,52.366,4.906,96
18261977,22,52.37455,4.92243,False,True,2,1,1,1,3,True,3.0,2.0,2,False,187,True,3,2,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,52.378,4.929,88
18262601,7,52.38107,4.8509,False,True,4,1,2,2,2,True,2.0,2.0,2,False,199,False,3,4,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,52.383,4.85,90
18263579,15,52.38303,4.91566,False,True,2,1,1,1,2,True,2.0,2.0,3,False,81,False,1,2,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,52.389,4.918,87
18263878,18,52.35776,4.90153,False,True,2,1,1,1,1,False,0.0,0.0,1,False,350,False,3,2,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,52.36,4.906,97
18265770,3,52.30837,4.96024,False,True,2,1,1,1,1,False,1.0,2.0,2,False,95,False,1,2,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,52.308,4.962,60
18266190,15,52.38343,4.91061,False,True,2,1,1,1,1,True,2.0,2.0,3,False,99,True,1,2,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,52.389,4.906,91
18266363,14,52.37104,4.85796,False,True,3,1,2,2,2,True,2.0,3.0,2,False,99,False,1,4,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,False,True,False,True,52.372,4.85,94
18269132,19,52.35131,4.85389,False,True,1,1,1,1,1,False,2.0,1.0,2,False,60,True,1,1,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,52.354,4.85,94
18269139,8,52.40652,4.89631,False,True,2,1,2,2,1,False,1.0,1.0,2,False,67,False,1,3,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,52.412,4.895,75
18269558,19,52.34707,4.85973,False,True,4,1,2,2,2,True,2.0,3.0,2,False,177,False,3,4,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,52.348,4.861,90
18269651,8,52.41868,4.90114,True,True,4,1,2,3,3,True,2.0,2.0,2,False,168,True,2,5,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,52.424,4.906,79
18270441,14,52.3585,4.8551,False,True,2,1,1,1,3,True,2.0,3.0,2,False,157,True,2,2,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,False,True,False,True,52.36,4.85,96
18271165,18,52.34208,4.90536,False,False,3,1,1,1,1,False,0.0,0.0,1,False,100,False,1,3,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,52.342,4.906,96
18271173,14,52.36589,4.8758,True,True,4,1,2,2,3,True,3.0,3.0,1,False,305,False,3,4,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,52.366,4.872,95
18271815,13,52.36457,4.92862,False,True,2,1,1,1,2,True,2.0,2.0,3,False,135,True,2,2,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,52.366,4.929,86
18278311,18,52.34864,4.91036,False,True,4,1,3,3,1,True,3.0,2.0,1,False,110,False,2,5,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,False,False,52.348,4.906,91
18279105,14,52.36092,4.85145,False,True,2,1,1,1,3,True,3.0,3.0,3,False,108,True,2,2,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,52.366,4.85,94
18283006,8,52.41228,4.92016,False,False,2,1,1,1,1,False,1.0,1.0,3,False,36,True,1,2,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,True,False,False,52.418,4.918,73
18284885,20,52.35877,4.992,True,True,4,1,3,5,2,True,3.0,3.0,2,False,185,False,3,6,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,52.36,4.996,89
18285132,13,52.35909,4.92099,True,True,6,2,3,4,1,False,0.0,0.0,1,False,182,False,3,7,False,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,52.36,4.918,94
18285386,14,52.35934,4.85073,False,True,4,1,2,2,1,False,1.0,1.0,3,False,324,False,3,4,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,52.36,4.85,96
18286642,16,52.38205,4.86823,False,True,2,1,1,1,3,True,3.0,3.0,3,False,97,True,1,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,52.383,4.861,90
18288343,12,52.32701,4.87603,True,True,4,1,1,1,2,True,2.0,2.0,3,False,188,True,3,3,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,52.325,4.872,74
18289075,22,52.35962,4.89586,False,True,2,1,1,1,2,True,3.0,2.0,3,False,158,True,2,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,52.36,4.895,98
18290475,22,52.36947,4.91431,False,True,3,1,2,2,3,True,3.0,3.0,1,False,165,False,2,4,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,True,52.372,4.918,92
18303077,8,52.41313,4.88308,False,True,2,1,1,1,1,True,2.0,3.0,1,False,90,False,1,2,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,52.418,4.884,78
18303887,22,52.36354,4.88463,False,True,4,3,4,4,1,True,3.0,1.0,2,False,384,False,3,7,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,52.366,4.884,97
18304300,18,52.34921,4.88777,False,True,2,1,1,1,2,False,3.0,1.0,2,False,127,True,2,2,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,52.348,4.884,93
18304950,22,52.36504,4.8828,False,True,4,1,2,2,2,True,3.0,2.0,2,False,281,False,3,4,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,52.366,4.884,97
18305465,7,52.37776,4.85403,False,True,2,1,1,1,2,True,2.0,3.0,3,False,117,True,2,2,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,False,False,52.383,4.85,90
18306363,7,52.3758,4.85221,False,True,4,1,2,2,3,True,2.0,3.0,3,False,180,True,3,4,False,True,True,True,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,52.378,4.85,97
18308929,18,52.35336,4.90108,False,True,2,1,1,1,1,False,2.0,1.0,2,False,59,False,1,2,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,52.354,4.906,96
18309070,9,52.36081,4.94475,False,True,2,1,1,1,3,True,2.0,2.0,2,False,110,True,2,2,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,True,52.366,4.951,85
18309094,15,52.39374,4.94039,True,True,2,1,1,1,2,True,2.0,2.0,2,False,110,False,2,2,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,52.401,4.94,82
18310854,6,52.3551,4.83867,False,True,4,1,2,2,2,True,2.0,2.0,2,False,135,True,2,4,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,52.354,4.839,86
18316576,21,52.36834,4.89152,False,False,1,1,1,1,1,False,0.0,0.0,1,False,100,False,1,1,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,52.372,4.895,96
18319012,16,52.38396,4.87791,False,True,4,1,2,2,3,True,3.0,3.0,2,False,170,False,2,4,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,True,52.389,4.872,89
18319387,15,52.398,4.89349,True,False,8,4,8,8,2,True,3.0,2.0,3,False,82,True,1,8,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,52.401,4.895,88
18320167,20,52.35429,4.99869,True,True,4,1,2,1,1,False,2.0,3.0,2,False,82,False,1,4,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True,False,True,52.354,5.008,89
18320209,19,52.3482,4.88576,False,True,2,2,1,1,3,True,3.0,3.0,3,False,120,True,2,3,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,52.348,4.884,93
18322535,17,52.35817,4.94066,False,True,2,1,1,1,2,True,2.0,2.0,2,False,126,True,2,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,52.36,4.94,91
18322730,17,52.35503,4.93193,True,True,4,2,4,5,3,True,3.0,3.0,2,False,280,True,3,7,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,52.354,4.929,86
18324033,18,52.34091,4.90891,False,True,4,1,1,4,3,True,3.0,3.0,1,False,113,False,2,5,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,52.342,4.906,96
18326657,16,52.3832,4.87089,False,False,2,1,1,1,1,False,2.0,1.0,2,False,62,False,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,52.389,4.872,89
18334591,21,52.37546,4.8771,False,True,4,1,1,2,1,False,0.0,0.0,1,False,164,False,2,4,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,52.378,4.872,97
18335332,21,52.37997,4.88286,False,True,2,1,1,1,1,False,1.0,1.0,1,False,200,False,3,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,52.383,4.884,93
18337087,17,52.35654,4.94544,False,True,4,1,3,3,2,True,2.0,3.0,3,False,133,True,2,5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,52.36,4.951,86
18337911,13,52.36183,4.92485,False,True,2,1,1,1,2,True,3.0,2.0,2,False,148,False,2,2,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,52.366,4.929,86
18338487,12,52.32612,4.87396,False,True,4,1,3,5,3,True,2.0,2.0,2,False,175,False,3,6,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,False,False,52.325,4.872,74
18339579,22,52.36955,4.9128,True,True,2,1,1,1,1,True,2.0,3.0,1,False,99,False,1,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,52.372,4.918,92
18340216,7,52.37858,4.8514,False,True,2,1,1,1,1,False,2.0,1.0,3,False,120,True,2,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,52.383,4.85,90
18342007,13,52.35859,4.91824,False,False,2,1,1,1,3,True,3.0,3.0,1,False,46,False,1,2,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,52.36,4.918,94
18349213,13,52.36052,4.92747,False,True,4,1,1,2,3,True,3.0,3.0,2,False,148,False,2,4,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,52.36,4.929,87
18349796,14,52.36782,4.87615,False,True,2,1,1,2,1,False,3.0,2.0,3,False,95,False,1,3,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,52.372,4.872,94
18351893,14,52.36892,4.84954,False,True,2,1,1,1,3,True,1.0,1.0,1,False,100,False,1,2,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,52.372,4.85,94
18353166,18,52.35493,4.89081,False,True,2,1,1,1,3,True,3.0,3.0,3,False,280,True,3,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,False,False,True,False,True,52.354,4.895,96
18353900,13,52.36549,4.92614,False,True,2,1,1,1,3,True,2.0,3.0,2,False,145,False,2,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,52.366,4.929,86
18354767,19,52.34943,4.84637,False,True,2,1,1,1,3,True,3.0,2.0,2,False,123,True,2,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,52.348,4.839,81
18356393,6,52.35247,4.83127,False,True,2,1,1,1,1,False,0.0,0.0,1,False,70,False,1,2,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,52.354,4.828,90
18358642,9,52.36535,4.9343,False,True,3,1,1,1,2,True,2.0,2.0,2,False,60,False,1,3,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,52.366,4.94,90
18364332,14,52.36162,4.85995,False,True,2,1,1,1,1,True,3.0,2.0,1,False,120,False,2,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,52.366,4.861,94
18364443,22,52.36113,4.89598,False,True,4,1,2,2,1,True,2.0,1.0,2,False,190,False,3,4,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False,52.366,4.895,96
18365208,16,52.38562,4.87953,False,True,2,1,1,2,3,True,3.0,3.0,2,False,115,False,2,3,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,52.389,4.872,89
18366080,14,52.36666,4.86953,False,True,2,1,1,1,3,True,2.0,3.0,1,False,150,False,2,2,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,52.372,4.872,94
18366311,21,52.37592,4.8923,False,False,2,1,1,1,1,False,3.0,1.0,2,False,130,False,2,2,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,52.378,4.895,99
18366981,18,52.35316,4.89507,False,False,2,1,1,1,3,True,3.0,3.0,1,False,52,False,1,2,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,52.354,4.895,96
18367895,3,52.3265,4.94712,False,True,4,1,1,1,1,False,0.0,0.0,1,False,133,False,2,3,True,True,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,52.325,4.951,64
18367896,20,52.34944,5.01005,True,True,4,2,3,3,1,False,0.0,0.0,1,False,150,False,2,6,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,52.348,5.019,67
18368030,18,52.35856,4.90314,False,True,2,1,1,2,1,False,2.0,1.0,3,False,243,True,3,3,False,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,52.36,4.906,97
18371253,22,52.36821,4.93143,False,True,4,1,3,4,1,False,0.0,0.0,1,False,84,False,1,6,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,52.372,4.929,86
18372140,16,52.3753,4.87268,False,True,4,1,1,1,2,True,2.0,2.0,3,False,129,False,2,3,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,52.378,4.872,97
18372768,12,52.32903,4.85853,False,True,4,1,3,3,2,True,2.0,3.0,2,False,195,False,3,5,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,True,True,True,52.331,4.85,73
18378585,15,52.38784,4.93723,False,False,2,1,1,1,2,True,2.0,3.0,3,False,120,False,2,2,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,52.395,4.94,82
18381036,7,52.38111,4.85404,False,True,2,1,1,1,1,False,2.0,2.0,1,False,100,False,1,2,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,52.383,4.85,90
18381963,19,52.35086,4.85117,False,True,2,1,1,1,3,True,2.0,3.0,2,False,118,False,2,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,52.354,4.85,94
18382299,13,52.36252,4.92844,False,False,1,1,1,1,2,True,2.0,2.0,3,False,65,True,1,1,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,52.366,4.929,86
18382689,17,52.35387,4.93598,True,True,5,1,3,4,1,True,3.0,1.0,1,False,194,False,3,6,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,52.354,4.94,90
18383073,18,52.35059,4.90267,True,False,2,1,1,1,1,False,0.0,0.0,1,False,80,False,1,2,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,52.354,4.906,96
18383268,21,52.38254,4.88727,False,True,2,1,1,1,1,False,3.0,2.0,2,False,107,False,2,2,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,True,False,False,52.389,4.884,92
18384273,14,52.36678,4.87336,False,True,2,1,1,1,3,True,3.0,3.0,3,False,145,True,2,2,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,False,True,False,True,52.372,4.872,94
18385269,16,52.38032,4.86789,False,True,2,1,1,1,3,True,2.0,3.0,1,False,107,False,2,2,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,52.383,4.861,90
18389307,22,52.37032,4.92777,False,True,2,1,1,1,3,True,3.0,2.0,3,False,132,True,2,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,52.372,4.929,86
18389592,21,52.36886,4.89548,False,True,2,1,2,3,2,True,3.0,3.0,2,False,165,False,2,4,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,52.372,4.895,96
18391934,18,52.34181,4.91095,False,False,2,1,1,1,1,True,1.0,1.0,2,False,73,False,1,2,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,52.342,4.906,96
18392202,1,52.30448,4.97025,True,True,4,1,3,3,3,True,3.0,3.0,1,False,135,False,2,5,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,52.302,4.974,47
18400977,14,52.36275,4.85825,False,True,2,1,1,1,2,True,2.0,2.0,3,False,120,False,2,2,False,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,52.366,4.85,94
18402700,14,52.37148,4.85027,False,True,2,1,1,1,2,True,2.0,2.0,2,False,80,True,1,2,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False,True,52.378,4.85,97
18404346,3,52.31096,4.95302,False,True,2,1,1,1,1,False,2.0,2.0,1,False,110,False,2,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,False,False,52.308,4.951,63
18405137,18,52.35016,4.89181,False,True,2,1,1,1,1,True,3.0,2.0,3,False,115,True,2,2,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,52.354,4.895,96
18405300,6,52.3532,4.83048,False,True,4,1,2,2,2,True,2.0,2.0,3,False,139,True,2,4,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,52.354,4.828,90
18405942,18,52.35356,4.89107,False,True,4,1,2,2,1,True,3.0,2.0,2,False,321,True,3,4,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,52.354,4.895,96
18407458,17,52.34728,4.9412,False,True,2,1,3,4,2,True,2.0,2.0,2,False,142,False,2,5,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,True,True,52.348,4.94,85
18407727,16,52.38212,4.87346,False,True,2,1,1,1,1,True,2.0,2.0,2,False,77,True,1,2,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,52.383,4.872,90
18407750,19,52.35257,4.85155,False,True,2,1,1,1,3,True,3.0,2.0,3,False,125,True,2,2,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,52.354,4.85,94
18410560,21,52.36737,4.89459,False,True,4,1,1,1,1,False,0.0,0.0,1,False,185,False,3,3,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,True,False,False,52.372,4.895,96
18410648,21,52.38304,4.88376,True,False,2,1,1,1,2,True,3.0,3.0,3,False,126,True,2,2,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,52.389,4.884,92
18411342,15,52.39278,4.90706,True,True,3,1,1,1,2,True,2.0,2.0,3,False,140,True,2,3,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,52.395,4.906,88
18414048,11,52.38875,4.95721,True,True,4,1,2,2,1,False,2.0,2.0,2,False,130,True,2,4,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,52.395,4.962,74
18418621,16,52.37379,4.86662,False,True,2,1,1,1,2,True,2.0,2.0,1,False,86,False,1,2,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,52.378,4.861,97
18419333,14,52.36775,4.85328,True,True,4,1,2,2,1,False,2.0,2.0,3,False,164,False,2,4,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,52.372,4.85,94
18419949,18,52.34717,4.90306,False,True,3,1,2,2,1,False,3.0,2.0,3,False,134,True,2,4,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,52.348,4.906,91
18420156,9,52.37228,4.94195,False,True,4,2,3,5,2,True,2.0,2.0,2,False,248,False,3,7,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,52.378,4.94,92
18420920,18,52.34897,4.90879,False,True,4,1,2,4,2,True,2.0,3.0,2,False,215,False,3,5,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,52.348,4.906,91
18421577,14,52.36693,4.86495,False,False,2,1,1,1,2,True,3.0,3.0,1,False,58,False,1,2,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,52.372,4.861,94
18422431,22,52.36143,4.88617,False,False,2,1,1,1,3,True,3.0,2.0,3,False,119,True,2,2,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,52.366,4.884,97
18423345,21,52.37126,4.88618,False,False,2,1,1,1,3,True,3.0,3.0,3,False,168,True,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,52.372,4.884,97
18427304,9,52.36481,4.93366,False,True,2,1,1,1,2,False,2.0,2.0,2,False,103,True,2,2,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,52.366,4.94,90
18436756,17,52.34908,4.93882,False,False,2,1,1,1,1,False,0.0,0.0,1,False,50,False,1,2,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,52.348,4.94,85
18441982,14,52.36109,4.86141,False,True,2,1,1,1,1,False,0.0,0.0,1,False,130,False,2,2,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,52.366,4.861,94
